Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Score total premiacao,Score medio premiacao por jogo,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2257,Aleatorio,100,55,0.55,3,15 - 18 - 21 - 31 - 38 - 42,18 - 21 - 30 - 31 - 34 - 51,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2257,Motor Elite 9,100,27,0.27,1,01 - 10 - 17 - 30 - 37 - 50,18 - 21 - 30 - 31 - 34 - 51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2258,Aleatorio,100,56,0.56,2,01 - 03 - 05 - 21 - 25 - 50,01 - 05 - 07 - 14 - 23 - 26,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2258,Motor Elite 9,100,51,0.51,2,06 - 07 - 26 - 31 - 46 - 52,01 - 05 - 07 - 14 - 23 - 26,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2259,Aleatorio,100,70,0.7,3,13 - 27 - 35 - 37 - 56 - 58,20 - 27 - 41 - 54 - 56 - 58,24,0.24,9,9.0,3,3.0,0,0.0,0,0.0,0,0.0
2259,Motor Elite 9,100,48,0.48,2,04 - 27 - 35 - 38 - 52 - 56,20 - 27 - 41 - 54 - 56 - 58,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2260,Aleatorio,100,55,0.55,3,32 - 34 - 37 - 47 - 49 - 53,12 - 14 - 34 - 35 - 37 - 47,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2260,Motor Elite 9,100,81,0.81,3,14 - 22 - 29 - 35 - 46 - 47,12 - 14 - 34 - 35 - 37 - 47,33,0.33,18,18.0,3,3.0,0,0.0,0,0.0,0,0.0
2261,Aleatorio,100,52,0.52,3,26 - 27 - 29 - 36 - 52 - 54,07 - 23 - 26 - 27 - 29 - 51,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2261,Motor Elite 9,100,54,0.54,2,06 - 07 - 26 - 31 - 46 - 52,07 - 23 - 26 - 27 - 29 - 51,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2262,Aleatorio,100,62,0.62,3,07 - 08 - 17 - 23 - 25 - 53,07 - 08 - 14 - 23 - 30 - 46,26,0.26,6,6.0,4,4.0,0,0.0,0,0.0,0,0.0
2262,Motor Elite 9,100,84,0.84,3,07 - 12 - 14 - 35 - 36 - 46,07 - 08 - 14 - 23 - 30 - 46,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2263,Aleatorio,100,45,0.45,3,01 - 09 - 24 - 31 - 43 - 53,09 - 24 - 33 - 43 - 49 - 57,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2263,Motor Elite 9,100,59,0.59,4,09 - 11 - 16 - 24 - 43 - 57,09 - 24 - 33 - 43 - 49 - 57,69,0.69,4,4.0,3,3.0,1,1.0,0,0.0,0,0.0
2264,Aleatorio,100,61,0.61,2,03 - 21 - 33 - 37 - 41 - 55,02 - 03 - 08 - 19 - 29 - 37,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2264,Motor Elite 9,100,64,0.64,2,01 - 17 - 29 - 30 - 37 - 50,02 - 03 - 08 - 19 - 29 - 37,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2265,Aleatorio,100,63,0.63,3,19 - 20 - 30 - 39 - 46 - 56,14 - 20 - 23 - 39 - 46 - 50,17,0.17,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2265,Motor Elite 9,100,91,0.91,3,14 - 22 - 29 - 35 - 46 - 50,14 - 20 - 23 - 39 - 46 - 50,30,0.3,20,20.0,2,2.0,0,0.0,0,0.0,0,0.0
2266,Aleatorio,100,58,0.58,3,08 - 10 - 31 - 50 - 57 - 58,10 - 23 - 31 - 37 - 58 - 59,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2266,Motor Elite 9,100,73,0.73,2,01 - 10 - 17 - 30 - 37 - 50,10 - 23 - 31 - 37 - 58 - 59,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2267,Aleatorio,100,52,0.52,3,12 - 20 - 38 - 48 - 49 - 55,20 - 32 - 33 - 48 - 49 - 53,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2267,Motor Elite 9,100,38,0.38,2,08 - 09 - 11 - 39 - 48 - 53,20 - 32 - 33 - 48 - 49 - 53,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2268,Aleatorio,100,50,0.5,3,04 - 06 - 13 - 23 - 39 - 43,04 - 13 - 23 - 28 - 30 - 52,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2268,Motor Elite 9,100,66,0.66,3,04 - 29 - 30 - 43 - 52 - 59,04 - 13 - 23 - 28 - 30 - 52,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2269,Aleatorio,100,61,0.61,3,01 - 02 - 22 - 29 - 50 - 55,01 - 11 - 14 - 23 - 29 - 55,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2269,Motor Elite 9,100,90,0.9,3,01 - 14 - 29 - 32 - 35 - 54,01 - 11 - 14 - 23 - 29 - 55,27,0.27,22,22.0,1,1.0,0,0.0,0,0.0,0,0.0
2270,Aleatorio,100,64,0.64,3,38 - 39 - 48 - 53 - 54 - 58,14 - 16 - 38 - 39 - 41 - 48,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2270,Motor Elite 9,100,52,0.52,2,08 - 09 - 11 - 39 - 48 - 53,14 - 16 - 38 - 39 - 41 - 48,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2271,Aleatorio,100,54,0.54,2,02 - 20 - 26 - 41 - 50 - 52,06 - 10 - 27 - 28 - 41 - 52,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2271,Motor Elite 9,100,74,0.74,2,10 - 11 - 25 - 27 - 42 - 46,06 - 10 - 27 - 28 - 41 - 52,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2272,Aleatorio,100,66,0.66,3,20 - 24 - 28 - 30 - 41 - 49,02 - 05 - 11 - 24 - 41 - 49,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2272,Motor Elite 9,100,43,0.43,3,05 - 09 - 11 - 16 - 24 - 57,02 - 05 - 11 - 24 - 41 - 49,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2273,Aleatorio,100,70,0.7,4,04 - 15 - 16 - 20 - 29 - 58,15 - 16 - 20 - 38 - 40 - 58,68,0.68,13,13.0,1,1.0,1,1.0,0,0.0,0,0.0
2273,Motor Elite 9,100,39,0.39,3,15 - 17 - 20 - 21 - 37 - 58,15 - 16 - 20 - 38 - 40 - 58,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2274,Aleatorio,100,57,0.57,2,04 - 08 - 36 - 44 - 51 - 55,08 - 11 - 17 - 33 - 40 - 55,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2274,Motor Elite 9,100,48,0.48,2,10 - 11 - 43 - 53 - 55 - 60,08 - 11 - 17 - 33 - 40 - 55,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2275,Aleatorio,100,61,0.61,2,05 - 22 - 25 - 30 - 53 - 58,02 - 04 - 25 - 36 - 50 - 53,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2275,Motor Elite 9,100,71,0.71,3,04 - 13 - 36 - 40 - 43 - 53,02 - 04 - 25 - 36 - 50 - 53,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2276,Aleatorio,100,62,0.62,4,05 - 27 - 46 - 49 - 57 - 60,05 - 15 - 18 - 27 - 49 - 57,60,0.6,5,5.0,1,1.0,1,1.0,0,0.0,0,0.0
2276,Motor Elite 9,100,33,0.33,2,05 - 09 - 11 - 16 - 24 - 57,05 - 15 - 18 - 27 - 49 - 57,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2277,Aleatorio,100,56,0.56,3,22 - 23 - 27 - 46 - 57 - 60,10 - 22 - 23 - 37 - 53 - 60,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2277,Motor Elite 9,100,111,1.11,4,10 - 23 - 34 - 53 - 55 - 60,10 - 22 - 23 - 37 - 53 - 60,103,1.03,23,23.0,6,6.0,1,1.0,0,0.0,0,0.0
2278,Aleatorio,100,63,0.63,3,17 - 19 - 30 - 32 - 34 - 37,08 - 17 - 34 - 37 - 43 - 45,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2278,Motor Elite 9,100,66,0.66,3,08 - 27 - 36 - 37 - 40 - 45,08 - 17 - 34 - 37 - 43 - 45,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2279,Aleatorio,100,47,0.47,3,01 - 09 - 12 - 20 - 27 - 37,05 - 12 - 14 - 20 - 27 - 28,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2279,Motor Elite 9,100,46,0.46,3,12 - 14 - 28 - 36 - 45 - 55,05 - 12 - 14 - 20 - 27 - 28,8,0.08,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2280,Aleatorio,100,55,0.55,3,07 - 27 - 28 - 31 - 40 - 58,28 - 29 - 31 - 50 - 58 - 59,11,0.11,6,6.0,1,1.0,0,0.0,0,0.0,0,0.0
2280,Motor Elite 9,100,48,0.48,2,01 - 17 - 29 - 30 - 37 - 50,28 - 29 - 31 - 50 - 58 - 59,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2281,Aleatorio,100,62,0.62,3,14 - 22 - 27 - 30 - 54 - 55,14 - 27 - 35 - 40 - 50 - 55,26,0.26,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2281,Motor Elite 9,100,84,0.84,3,14 - 22 - 29 - 35 - 46 - 50,14 - 27 - 35 - 40 - 50 - 55,27,0.27,22,22.0,1,1.0,0,0.0,0,0.0,0,0.0
2282,Aleatorio,100,48,0.48,2,02 - 10 - 36 - 45 - 57 - 59,12 - 27 - 30 - 36 - 45 - 52,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2282,Motor Elite 9,100,52,0.52,3,01 - 04 - 27 - 36 - 37 - 45,12 - 27 - 30 - 36 - 45 - 52,28,0.28,8,8.0,4,4.0,0,0.0,0,0.0,0,0.0
2283,Aleatorio,100,52,0.52,3,03 - 04 - 24 - 37 - 47 - 53,04 - 24 - 37 - 43 - 59 - 60,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2283,Motor Elite 9,100,83,0.83,3,04 - 29 - 30 - 43 - 52 - 59,04 - 24 - 37 - 43 - 59 - 60,33,0.33,23,23.0,2,2.0,0,0.0,0,0.0,0,0.0
2284,Aleatorio,100,61,0.61,3,02 - 04 - 07 - 12 - 14 - 35,04 - 10 - 12 - 14 - 36 - 46,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2284,Motor Elite 9,100,123,1.23,4,07 - 12 - 14 - 35 - 36 - 46,04 - 10 - 12 - 14 - 36 - 46,98,0.98,28,28.0,4,4.0,1,1.0,0,0.0,0,0.0
2285,Aleatorio,100,56,0.56,2,01 - 12 - 25 - 26 - 45 - 49,01 - 07 - 10 - 12 - 33 - 42,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2285,Motor Elite 9,100,77,0.77,3,01 - 10 - 17 - 30 - 42 - 46,01 - 07 - 10 - 12 - 33 - 42,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2286,Aleatorio,100,53,0.53,3,02 - 09 - 20 - 21 - 30 - 53,09 - 21 - 30 - 41 - 42 - 43,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2286,Motor Elite 9,100,67,0.67,2,09 - 11 - 16 - 24 - 43 - 57,09 - 21 - 30 - 41 - 42 - 43,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2287,Aleatorio,100,58,0.58,3,06 - 41 - 52 - 54 - 56 - 58,02 - 04 - 06 - 29 - 41 - 56,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2287,Motor Elite 9,100,66,0.66,3,04 - 30 - 35 - 38 - 41 - 56,02 - 04 - 06 - 29 - 41 - 56,37,0.37,7,7.0,6,6.0,0,0.0,0,0.0,0,0.0
2288,Aleatorio,100,62,0.62,3,13 - 35 - 40 - 53 - 56 - 58,02 - 26 - 35 - 39 - 40 - 56,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2288,Motor Elite 9,100,62,0.62,3,02 - 10 - 35 - 38 - 41 - 56,02 - 26 - 35 - 39 - 40 - 56,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2289,Aleatorio,100,57,0.57,3,06 - 09 - 15 - 38 - 40 - 42,06 - 09 - 34 - 37 - 38 - 45,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2289,Motor Elite 9,100,60,0.6,2,01 - 04 - 27 - 36 - 37 - 45,06 - 09 - 34 - 37 - 38 - 45,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2290,Aleatorio,100,63,0.63,2,05 - 08 - 18 - 24 - 39 - 46,05 - 18 - 36 - 44 - 57 - 60,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2290,Motor Elite 9,100,49,0.49,2,02 - 19 - 43 - 44 - 46 - 60,05 - 18 - 36 - 44 - 57 - 60,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2291,Aleatorio,100,60,0.6,3,12 - 14 - 22 - 26 - 43 - 49,12 - 26 - 31 - 36 - 37 - 49,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2291,Motor Elite 9,100,40,0.4,2,01 - 04 - 27 - 36 - 37 - 45,12 - 26 - 31 - 36 - 37 - 49,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2292,Aleatorio,100,50,0.5,3,33 - 35 - 42 - 46 - 57 - 59,06 - 16 - 18 - 33 - 42 - 57,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2292,Motor Elite 9,100,37,0.37,2,09 - 11 - 16 - 24 - 43 - 57,06 - 16 - 18 - 33 - 42 - 57,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2293,Aleatorio,100,61,0.61,3,02 - 14 - 19 - 30 - 37 - 42,01 - 02 - 10 - 37 - 42 - 48,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2293,Motor Elite 9,100,93,0.93,3,01 - 10 - 17 - 30 - 37 - 50,01 - 02 - 10 - 37 - 42 - 48,37,0.37,22,22.0,3,3.0,0,0.0,0,0.0,0,0.0
2294,Aleatorio,100,63,0.63,3,09 - 11 - 32 - 41 - 43 - 56,09 - 15 - 20 - 33 - 41 - 43,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2294,Motor Elite 9,100,57,0.57,2,09 - 11 - 16 - 24 - 43 - 57,09 - 15 - 20 - 33 - 41 - 43,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2295,Aleatorio,100,66,0.66,3,06 - 25 - 28 - 35 - 48 - 51,06 - 13 - 26 - 28 - 35 - 41,26,0.26,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2295,Motor Elite 9,100,67,0.67,2,06 - 07 - 26 - 31 - 46 - 52,06 - 13 - 26 - 28 - 35 - 41,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2296,Aleatorio,100,70,0.7,4,01 - 06 - 21 - 29 - 39 - 56,01 - 06 - 21 - 29 - 36 - 59,74,0.74,9,9.0,3,3.0,1,1.0,0,0.0,0,0.0
2296,Motor Elite 9,100,62,0.62,2,01 - 29 - 32 - 35 - 43 - 56,01 - 06 - 21 - 29 - 36 - 59,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2297,Aleatorio,100,63,0.63,3,22 - 35 - 38 - 40 - 43 - 56,20 - 22 - 35 - 40 - 41 - 59,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2297,Motor Elite 9,100,59,0.59,2,14 - 22 - 29 - 33 - 35 - 46,20 - 22 - 35 - 40 - 41 - 59,18,0.18,18,18.0,0,0.0,0,0.0,0,0.0,0,0.0
2298,Aleatorio,100,56,0.56,3,13 - 20 - 21 - 24 - 42 - 49,13 - 17 - 21 - 31 - 41 - 49,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2298,Motor Elite 9,100,44,0.44,2,10 - 11 - 13 - 21 - 46 - 50,13 - 17 - 21 - 31 - 41 - 49,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2299,Aleatorio,100,62,0.62,3,01 - 11 - 19 - 22 - 44 - 60,02 - 03 - 19 - 40 - 44 - 60,23,0.23,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2299,Motor Elite 9,100,37,0.37,4,02 - 19 - 43 - 44 - 46 - 60,02 - 03 - 19 - 40 - 44 - 60,58,0.58,3,3.0,1,1.0,1,1.0,0,0.0,0,0.0
2300,Aleatorio,100,57,0.57,2,17 - 19 - 37 - 39 - 56 - 58,09 - 21 - 37 - 39 - 43 - 54,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2300,Motor Elite 9,100,80,0.8,3,09 - 10 - 39 - 42 - 46 - 54,09 - 21 - 37 - 39 - 43 - 54,29,0.29,14,14.0,3,3.0,0,0.0,0,0.0,0,0.0
2301,Aleatorio,100,48,0.48,2,17 - 19 - 32 - 34 - 43 - 47,17 - 18 - 35 - 36 - 47 - 52,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2301,Motor Elite 9,100,67,0.67,3,14 - 22 - 35 - 36 - 46 - 47,17 - 18 - 35 - 36 - 47 - 52,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2302,Aleatorio,100,61,0.61,3,06 - 11 - 18 - 27 - 43 - 45,18 - 22 - 25 - 27 - 43 - 44,17,0.17,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2302,Motor Elite 9,100,61,0.61,2,14 - 22 - 29 - 32 - 35 - 43,18 - 22 - 25 - 27 - 43 - 44,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2303,Aleatorio,100,61,0.61,3,07 - 17 - 20 - 26 - 34 - 44,03 - 07 - 17 - 20 - 48 - 50,16,0.16,6,6.0,2,2.0,0,0.0,0,0.0,0,0.0
2303,Motor Elite 9,100,45,0.45,2,01 - 10 - 17 - 30 - 37 - 50,03 - 07 - 17 - 20 - 48 - 50,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2304,Aleatorio,100,48,0.48,2,11 - 18 - 31 - 43 - 56 - 57,12 - 21 - 29 - 54 - 56 - 57,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2304,Motor Elite 9,100,69,0.69,2,01 - 29 - 32 - 35 - 43 - 56,12 - 21 - 29 - 54 - 56 - 57,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2305,Aleatorio,100,59,0.59,3,07 - 08 - 16 - 30 - 53 - 57,07 - 16 - 22 - 38 - 55 - 57,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2305,Motor Elite 9,100,61,0.61,2,09 - 11 - 16 - 24 - 43 - 57,07 - 16 - 22 - 38 - 55 - 57,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2306,Aleatorio,100,47,0.47,3,11 - 16 - 33 - 40 - 57 - 58,03 - 19 - 28 - 33 - 57 - 58,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2306,Motor Elite 9,100,25,0.25,2,02 - 19 - 23 - 34 - 53 - 57,03 - 19 - 28 - 33 - 57 - 58,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2307,Aleatorio,100,60,0.6,2,02 - 08 - 10 - 16 - 36 - 46,16 - 33 - 38 - 46 - 53 - 55,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2307,Motor Elite 9,100,87,0.87,2,14 - 22 - 29 - 33 - 35 - 46,16 - 33 - 38 - 46 - 53 - 55,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2308,Aleatorio,100,64,0.64,2,24 - 29 - 33 - 38 - 39 - 58,09 - 13 - 26 - 38 - 58 - 60,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2308,Motor Elite 9,100,71,0.71,3,10 - 13 - 20 - 37 - 38 - 60,09 - 13 - 26 - 38 - 58 - 60,29,0.29,9,9.0,4,4.0,0,0.0,0,0.0,0,0.0
2309,Aleatorio,100,53,0.53,2,16 - 30 - 34 - 49 - 54 - 60,09 - 11 - 29 - 30 - 33 - 60,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2309,Motor Elite 9,100,92,0.92,2,14 - 22 - 29 - 33 - 35 - 46,09 - 11 - 29 - 30 - 33 - 60,24,0.24,24,24.0,0,0.0,0,0.0,0,0.0,0,0.0
2310,Aleatorio,100,60,0.6,3,10 - 17 - 38 - 39 - 42 - 53,13 - 17 - 28 - 29 - 42 - 53,21,0.21,6,6.0,3,3.0,0,0.0,0,0.0,0,0.0
2310,Motor Elite 9,100,81,0.81,2,01 - 17 - 29 - 30 - 37 - 50,13 - 17 - 28 - 29 - 42 - 53,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2311,Aleatorio,100,65,0.65,3,03 - 09 - 12 - 14 - 43 - 54,03 - 05 - 09 - 35 - 43 - 60,19,0.19,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2311,Motor Elite 9,100,89,0.89,3,03 - 10 - 11 - 35 - 43 - 56,03 - 05 - 09 - 35 - 43 - 60,25,0.25,20,20.0,1,1.0,0,0.0,0,0.0,0,0.0
2312,Aleatorio,100,57,0.57,3,24 - 39 - 47 - 50 - 55 - 60,03 - 27 - 39 - 46 - 47 - 60,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2312,Motor Elite 9,100,83,0.83,3,03 - 07 - 10 - 11 - 46 - 60,03 - 27 - 39 - 46 - 47 - 60,31,0.31,16,16.0,3,3.0,0,0.0,0,0.0,0,0.0
2313,Aleatorio,100,59,0.59,2,37 - 40 - 45 - 47 - 54 - 58,03 - 20 - 26 - 45 - 49 - 58,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2313,Motor Elite 9,100,26,0.26,2,15 - 17 - 20 - 21 - 37 - 58,03 - 20 - 26 - 45 - 49 - 58,1,0.01,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2314,Aleatorio,100,58,0.58,3,06 - 09 - 14 - 16 - 42 - 49,06 - 07 - 28 - 42 - 45 - 49,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2314,Motor Elite 9,100,28,0.28,2,06 - 07 - 26 - 31 - 46 - 52,06 - 07 - 28 - 42 - 45 - 49,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2315,Aleatorio,100,65,0.65,3,01 - 10 - 27 - 30 - 40 - 42,01 - 10 - 17 - 26 - 30 - 53,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2315,Motor Elite 9,100,97,0.97,5,01 - 10 - 17 - 30 - 48 - 53,01 - 10 - 17 - 26 - 30 - 53,1173,11.73,8,8.0,3,3.0,3,3.0,2,2.0,0,0.0
2316,Aleatorio,100,66,0.66,3,02 - 28 - 37 - 40 - 49 - 52,02 - 11 - 43 - 49 - 52 - 56,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2316,Motor Elite 9,100,72,0.72,3,04 - 29 - 33 - 43 - 52 - 56,02 - 11 - 43 - 49 - 52 - 56,26,0.26,16,16.0,2,2.0,0,0.0,0,0.0,0,0.0
2317,Aleatorio,100,55,0.55,3,03 - 10 - 30 - 42 - 48 - 55,03 - 08 - 30 - 33 - 35 - 48,17,0.17,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2317,Motor Elite 9,100,57,0.57,2,14 - 22 - 29 - 33 - 35 - 46,03 - 08 - 30 - 33 - 35 - 48,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2318,Aleatorio,100,72,0.72,3,07 - 38 - 44 - 50 - 52 - 60,28 - 44 - 52 - 54 - 58 - 60,35,0.35,15,15.0,4,4.0,0,0.0,0,0.0,0,0.0
2318,Motor Elite 9,100,46,0.46,2,02 - 19 - 43 - 44 - 46 - 60,28 - 44 - 52 - 54 - 58 - 60,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2319,Aleatorio,100,55,0.55,3,02 - 06 - 19 - 35 - 49 - 60,06 - 17 - 25 - 35 - 40 - 49,12,0.12,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2319,Motor Elite 9,100,55,0.55,2,14 - 22 - 29 - 35 - 46 - 49,06 - 17 - 25 - 35 - 40 - 49,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2320,Aleatorio,100,68,0.68,3,06 - 26 - 30 - 42 - 49 - 53,06 - 30 - 35 - 39 - 42 - 48,24,0.24,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2320,Motor Elite 9,100,64,0.64,2,09 - 10 - 39 - 42 - 46 - 54,06 - 30 - 35 - 39 - 42 - 48,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2321,Aleatorio,100,56,0.56,2,06 - 12 - 14 - 40 - 43 - 45,14 - 25 - 28 - 41 - 43 - 46,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2321,Motor Elite 9,100,93,0.93,2,14 - 22 - 29 - 33 - 35 - 46,14 - 25 - 28 - 41 - 43 - 46,21,0.21,21,21.0,0,0.0,0,0.0,0,0.0,0,0.0
2322,Aleatorio,100,67,0.67,3,05 - 29 - 34 - 40 - 42 - 43,02 - 05 - 10 - 29 - 34 - 41,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2322,Motor Elite 9,100,88,0.88,3,02 - 10 - 23 - 34 - 53 - 57,02 - 05 - 10 - 29 - 34 - 41,21,0.21,6,6.0,3,3.0,0,0.0,0,0.0,0,0.0
2323,Aleatorio,100,58,0.58,3,05 - 28 - 31 - 35 - 50 - 59,20 - 27 - 35 - 39 - 50 - 59,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2323,Motor Elite 9,100,75,0.75,3,20 - 24 - 35 - 37 - 38 - 50,20 - 27 - 35 - 39 - 50 - 59,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2324,Aleatorio,100,57,0.57,2,01 - 02 - 12 - 26 - 30 - 31,02 - 16 - 19 - 31 - 43 - 60,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2324,Motor Elite 9,100,60,0.6,4,02 - 19 - 43 - 44 - 46 - 60,02 - 16 - 19 - 31 - 43 - 60,58,0.58,8,8.0,0,0.0,1,1.0,0,0.0,0,0.0
